dat,clos
2021-01-15,3450.9587260974023
2021-01-18,3471.9241618921097
2021-01-19,3443.2336680361903
2021-01-20,3466.826853693845
2021-01-21,3422.6741549023096
2021-01-22,3382.9236298637494
2021-01-25,3397.4829111108238
2021-01-26,3390.7620657048159
2021-01-27,3343.6227657567663
2021-01-28,3342.0137087050412
2021-01-29,3277.0827214690721
2021-02-01,3291.1422593550847
2021-02-02,3360.2530095094541
2021-02-03,3343.4625498989059
2021-02-04,337220395500893
2021-02-05,3392.7331536800019
2021-02-08,3445.922515773272
2021-02-09,3426.8627455885987
2021-02-10,3399.6619553449045
2021-02-11,3414.3214198996538
2021-02-12,3427.0822794797550
2021-02-15,3481.924057572634
2021-02-16,3495.2619221174133
2021-02-17,3436.826813709641
2021-02-18,3400.1728532736152
2021-02-19,3457.6824158754742
2021-02-20,3446.321743083982
2021-02-22,3433.9312587646119
2021-02-24,3385.4821652695814
2021-02-25,3409.7639567441366
2021-02-26,3346.6436168626274
2021-03-01,3386.1616754564594
2021-03-02,3410.122581185637
2021-03-03,3416.0428575548627
2021-03-04,3397.5634145448132
2021-03-05,3414.1328641505681
2021-03-09,3478.7243560610538
2021-03-10,3463.0630678374376
2021-03-11,3508.5127368665529
2021-03-12,3539.515756468740
2021-03-15,3584.4927111769877
2021-03-16,3589.8322424597057
2021-03-17,3507.9130207478648
2021-03-18,3504.8529984266558
2021-03-19,3475.2633186220070
2021-03-22,3489.0731976208150
2021-03-23,3467.2126287936345
2021-03-24,3485.3317616475768
2021-03-25,3439.315836376428
2021-03-26,3489.8314208924800
2021-03-29,3529.3327422018708
2021-03-30,3525.2339403298681
2021-03-31,3541.721.8533811
2021-04-01,3527.5496726877963
2021-04-02,3558.2239895612723
2021-04-05,3524.9374343517493
2021-04-06,3493.8998583589215
2021-04-07,3500.3459958025667
2021-04-08,3507.8353818589262
2021-04-09,3486.0333613827709
2021-04-12,3522.6529746030093
2021-04-13,3526.360420207683
2021-04-14,3576.8986262215766
2021-04-15,3568.5141686600038
2021-04-16,3598.4454090351263
2021-04-19,3574.0855773937937
2021-04-20,3552.411.3903211
2021-04-21,3561.7270129580189
2021-04-22,3600.3559458962714
2021-04-23,3597.171.9405911
2021-04-26,3610.981.1097811
2021-04-27,3600.662158585588
2021-04-28,3578.1274155891194
2021-04-29,3571.0568315324179
2021-04-30,354476056090836
2021-05-04,3577.211.4605311
2021-05-05,3643.5678675084968
2021-05-06,3658.2739641352480
2021-05-07,3682.6958448350839
2021-05-10,3694.7866653324778
2021-05-11,3652.0589559727102
2021-05-12,3654.1489044020246
2021-05-13,3637.3881478958320
2021-05-14,3637.657284115579
2021-05-17,3639.611.0764711
2021-05-18,3687.962.216811
2021-05-19,3634.763.4952111
2021-05-20,3636.161.4744611
2021-05-21,3660.4886770160839
2021-05-24,3662.5155313385237
2021-05-25,3686.7647198488162
2021-05-26,3711.051.7467511
2021-05-27,3738.681.967211
2021-05-28,3730.5556835808904
2021-05-31,3721.6341348706070
2021-06-01,3764.591.037411
2021-06-02,3817.6862204780671
2021-06-03,3805.4562092651499
2021-06-04,3807.4380787894767
2021-06-07,3822.2134562259492
2021-06-08,3807.4378891271695
2021-06-09,3843.2879286142269
2021-06-10,3827.7153492061175
2021-06-11,3841.5347678170561
2021-06-14,3860.1832104638724
2021-06-15,3822.459778768609
2021-06-16,3829.6774258264630
2021-06-17,3819.0763216239740
2021-06-18,3802.9577088774068
2021-06-21,3813.4560730042942
2021-06-22,3821.6840345057327
2021-06-23,3837.1530887636009
2021-06-24,3823.4455039086622
2021-06-25,3831.8423454148208
2021-06-28,3825.5759159960265
2021-06-29,3790.8554650230023
2021-06-30,3841.8578402181577
2021-07-01,3858.3243281777744
2021-07-02,3865.4223626689155
2021-07-05,3882.5967634315022
2021-07-06,3884.368287634987
2021-07-07,3895.153226846836
2021-07-08,3861.0848719342618
2021-07-09,3855.3136181709188
2021-07-12,3875.6133381825167
2021-07-13,3877.0338839647386
2021-07-14,3832.8545208202293
2021-07-15,3799.9744263259750
2021-07-16,3770.1536388183604
2021-07-19,3693.4267188435195
2021-07-20,3704.439563742761
2021-07-21,3722.9626863477324
2021-07-22,3754.4431220491642
2021-07-23,3734.5426416306578
2021-07-26,3750.134344023933
2021-07-27,3733.149036573479
2021-07-28,3782.2864271726245
2021-07-29,3804.3361256202697
2021-07-30,3771.5881733743726
2021-08-02,3788.156682724095
2021-08-03,3793.6936484710885
2021-08-04,3810.6229722286680
2021-08-05,3833.7543017246837
2021-08-06,3805.3646261400416
2021-08-09,3835.1162033819476
2021-08-10,3862.3260024310204
2021-08-11,3877.3769883823622
2021-08-12,3888.8660716576061
2021-08-13,387335683357809
2021-08-16,3895.3132254789095
2021-08-17,3943.0153820837162
2021-08-18,3925.1738066944157
2021-08-19,3853.9868620728242
2021-08-20,3832.745293996942
2021-08-23,3883.0123514388184
2021-08-24,3888.8739417085148
2021-08-25,3886.6427631941007
2021-08-26,3851.5731943627636
2021-08-27,3887.3834768294007
2021-08-30,3928.553182508374
2021-08-31,3918.9674160994886
2021-09-01,3971.0241841530354
2021-09-02,3990.7740472072838
2021-09-03,4001.747320711968
2021-09-06,4028.2570797811689
2021-09-07,4010.1657440534874
2021-09-08,4017.3753630603508
2021-09-09,3993.5649439481148
2021-09-10,4002.6637874927849
2021-09-13,4041.1632176864057
2021-09-14,4055.747721362631
2021-09-15,4065.5359758640155
2021-09-16,4045.143770841378
2021-09-17,4035.1743302300826
2021-09-20,3969.6149887928456
2021-09-21,3970.4844547666616
2021-09-22,4030.9847153881078
2021-09-23,4052.1439810314968
2021-09-24,4038.2326641654556
2021-09-27,4069.5544043429952
2021-09-28,4109.6681728651961
2021-09-29,4045.1638034886608
2021-09-30,4079.4672961122901
2021-10-01,4086.9932896099039
2021-10-04,4112.7266937853148
2021-10-05,4223.8597998411217
2021-10-06,4171.711.3023611
2021-10-07,4228.0276869241073
2021-10-08,423854806605123
2021-10-11,4279.871.2178111
2021-10-12,4263.854638479277
2021-10-13,4243.9261613455354
2021-10-14,4259.1372356788442
2021-10-15,4261.8235781542963
2021-10-18,4248.3330789266432
2021-10-19,4276.261.0470711
2021-10-20,4287.5271298594826
2021-10-21,4218.6375032071656
2021-10-22,4196.9667730573633
2021-10-25,4254.9867262362800
2021-10-26,4235.8759860606152
2021-10-27,4229.5358183359583
2021-10-28,4189.6679703911471
2021-10-29,415095944563338
2021-11-01,4221.4960571472917
2021-11-02,4207.5361782138608
2021-11-03,4184.8750491549761
2021-11-05,4174.7635248072745
2021-11-08,4218.2749203148131
2021-11-09,4187.3365270221209
2021-11-10,4172.4775835535870
2021-11-11,4189.3576522983446
2021-11-12,4121.6696063812336
2021-11-15,4135.1489799699519
2021-11-16,4120.0254676605223
2021-11-17,4149.0239268097137
2021-11-18,4093.8590555385048
2021-11-19,4016.471.3055911
2021-11-22,3872.771.2628611
2021-11-23,3960.331.09411
2021-11-24,3950.5651381671378
2021-11-25,3947.8236226868935
2021-11-26,3810.9892056553503
2021-11-29,3879.5489536864380
2021-11-30,3890.5993668022672
2021-12-01,3959.2977715821387
2021-12-02,3947.5465924433966
2021-12-03,3913.0643042965770
2021-12-06,3810.146348338822
2021-12-07,3873.269887355980
2021-12-08,3773.6166590897799
2021-12-09,3813.2954134278758
2021-12-10,3760.2375330560288
2021-12-13,3618.311.4417411
2021-12-14,3619.391.5845111
2021-12-15,3621.8263971642851
2021-12-16,3750.3692251610476
2021-12-17,3723.2769586973386
2021-12-20,3669.0569601197839
2021-12-21,3693.0261455450168
2021-12-22,3746.7562142424299
2021-12-23,3704.640096933629
2021-12-24,3702.7236704267521
2021-12-27,3740.6349337034644
2021-12-28,3777.5651350838427
2021-12-29,3741.0730736979152
2021-12-30,3787.2632897135203
2022-01-03,3852.530359848637
2022-01-04,3873.4932336495567
2022-01-05,3815.0549916804073
2022-01-06,3753.2941846645417
2022-01-07,3772.0435187408048
2022-01-10,3738.6849383142860
2022-01-11,3785.2950811773098
2022-01-12,3829.951.7706711
2022-01-13,3674.731.998611
2022-01-14,3596.981.0957811
2022-01-17,3560.351.597911
2022-01-18,3328.941.5426611
2022-01-19,3436.821.0340511
2022-01-20,3516.0284047582939
2022-01-21,3439.252.245611
2022-01-24,3235.281.4361611
2022-01-25,3258.741.7994211
2022-01-26,3357.661.528811
2022-01-27,3455.9379124558050
2022-01-28,3488.698150503988
2022-01-31,3530.3895843414053
2022-02-01,3548.1769882186343
2022-02-02,3543.869761755167
2022-02-03,3471.1870406801961
2022-02-04,3471.0151620749840
2022-02-07,3470.781.0031811
2022-02-08,3551.651.251711
2022-02-09,3638.931.0932411
2022-02-10,3655.761.075611
2022-02-11,3546.621.5175311
2022-02-14,3481.381.0340411
2022-02-15,3600.291.2554411
2022-02-16,3646.411.2022211
2022-02-17,3511.081.4189311
2022-02-18,3393.314.9108711
2022-02-21,3036.884.3181111
2022-02-22,3084.744.3670711
2022-02-24,2058.122.2799911
2022-02-25,2470.481.3685111
2022-03-25,2484.1339024403687
2022-03-28,2430.760733272613
2022-03-29,2408.4942602509972
2022-03-30,2513.031.8555811
2022-03-31,2703.512.4554811
2022-04-01,2759.643.0265111
2022-04-04,2787.693.6362411
2022-04-05,2662.791.5055611
2022-04-06,2611.4382122766291
2022-04-07,2635.3956427866586
2022-04-08,2592.7259868726875
2022-04-11,2557.1673521796498
2022-04-12,2540.9937320436531
2022-04-13,2528.4245027963346
2022-04-14,2404.7364113633835
2022-04-15,2424.9943953798157
2022-04-18,2342.6364418957709
2022-04-19,2317.4661290367758
2022-04-20,2330.7330254429060
2022-04-21,2271.0532532441755
2022-04-22,2232.2331300654737
2022-04-25,2186.2260111665951
2022-04-26,2318.4678941846049
2022-04-27,2424.2872785440234
2022-04-28,2383.661.0336211
2022-04-29,2445.1742495548620
2022-05-04,2373.1620178820708
2022-05-05,2404.822163500826
2022-05-06,2393.0325039660105
2022-05-11,2387.1427661622877
2022-05-12,2297.8915935494502
2022-05-13,2307.521252654671
2022-05-16,2364.628382859116
2022-05-17,2424.138991566622
2022-05-18,2445.320308046061
2022-05-19,2436.5721498437179
2022-05-20,2373.2619361469874
2022-05-23,2301.8527865250546
2022-05-24,2293.6221392951471
2022-05-25,2340.1834218980295
2022-05-26,2413.0621820162816
2022-05-27,2407.5930541012260
2022-05-30,2400.3917119971371
2022-05-31,2355.7526332853920
2022-06-01,2374.632159062256
2022-06-02,2340.1732949444252
2022-06-03,2308.0322055613100
2022-06-06,2282.1627517164080
2022-06-07,2291.6228503703841
2022-06-08,2318.8517681293793
2022-06-09,2293.9917239698480
2022-06-10,2285.5234518913064
2022-06-14,2289.7538428369229
2022-06-15,2318.9633544963206
2022-06-16,2369.7540425723744
2022-06-17,2353.9849635035338
2022-06-20,2404.448472216423
2022-06-21,2358.8140501798195
2022-06-22,2373.5252659589570
2022-06-23,2404.5427410149400
2022-06-24,2391.5149139175038
2022-06-27,2417.0655470009009
2022-06-28,2408.7537389211529
2022-06-29,2378.5560331973030
2022-06-30,2204.8535238524476
2022-07-01,2206.6142273008444
2022-07-04,2204.6662896384482
2022-07-05,2226.6432562226951
2022-07-06,2221.8832562226951
2022-07-07,2226.6523751515391
2022-07-08,2222.5119326685181
2022-07-11,2162.3424396985332
2022-07-12,2133.7731921964818
2022-07-13,2073.6824849572485
2022-07-14,2063.323504428228
2022-07-15,2109.5224020367423
2022-07-18,2096.4230873533930
2022-07-19,2071.2840288462416
2022-07-20,2075.2435323775346
2022-07-21,2053.6426644855207
2022-07-22,2096.7524573096468
2022-07-25,2128.9623735765671
2022-07-26,2192.4225334325212
2022-07-27,2196.2227729869224
2022-07-28,2189.1617269806498
2022-07-29,2213.8117936604278
2022-08-01,2180.0921020753788
2022-08-02,2137.321961942014
2022-08-03,2123.9231471860953
2022-08-04,2116.5819334844873
2022-08-05,2054.2927023173660
2022-08-08,2088.425189055130
2022-08-09,2136.819365647201
2022-08-10,2151.519715653120
2022-08-11,2133.1119697613890
2022-08-12,2147.3316402416540
2022-08-15,2165.1218835653790
2022-08-16,2208.3318864585665
2022-08-17,2188.5641959849574
2022-08-18,2194.3116077676102
2022-08-19,2195.1617660684671
2022-08-22,2228.1117252715187
2022-08-23,2260.0823555127053
2022-08-24,2248.2217979008234
2022-08-25,2246.3416552933307
2022-08-26,2268.8911467823905
2022-08-29,2296.3327937723444
2022-08-30,2306.6251326890975
2022-08-31,2400.0882140342264
2022-09-01,2445.7750794546156
2022-09-02,2471.4580361853993
2022-09-05,2488.4477375811281
2022-09-06,2425.331.032711
2022-09-07,2401.5758918589569
2022-09-08,2390.2748964123855
2022-09-09,2426.0631308806417
2022-09-12,2449.6550129743348
2022-09-13,2446.8946931210085
2022-09-14,2435.8945718364686
2022-09-15,2446.5934014358617
2022-09-16,2435.1839334152703
2022-09-19,2430.5425599705946
2022-09-20,2215.671.3756211
2022-09-21,2130.711.0040811
2022-09-22,2190.8759579024354
2022-09-23,2089.8763306063013
2022-09-26,1933.351.3500211
2022-09-27,1953.4676943568531
2022-09-28,1963.8664389680477
2022-09-29,1953.7775590653529
2022-09-30,1957.311.3157911
2022-10-03,2041.9676398608896
2022-10-04,2046.4273263902025
2022-10-05,2029.8854541260323
2022-10-06,2020.6332193790285
2022-10-07,1944.7544040611910
2022-10-10,1916.9758993246786
2022-10-11,1949.4643756652268
2022-10-12,1951.6529252505253
2022-10-13,1955.228543558560
2022-10-14,1950.9843570220408
2022-10-17,2012.8546797840516
2022-10-18,2032.478602954306
2022-10-19,1978.473321759171
2022-10-20,2025.5161820901598
2022-10-21,2043.7144315808746
2022-10-24,2063.9547342210294
2022-10-25,2130.6565444077837
2022-10-26,2120.5852984576747
2022-10-27,2164.6451340740180
2022-10-28,2167.746138631222
2022-10-31,2166.6134369953093
2022-11-01,2174.3524575250414
2022-11-02,2173.8435227165075
2022-11-03,2155.9229846565537
2022-11-07,2208.7849031068744
2022-11-08,2207.271258283328
2022-11-09,2166.5664115207388
2022-11-10,2210.0291960634400
2022-11-11,2217.4448800470233
2022-11-14,2244.7757340789481
2022-11-15,2223.2680317443795
2022-11-16,2227.1936012350282
2022-11-17,2212.9332325756446
2022-11-18,2206.3224761434366
2022-11-21,2166.3132447328092
2022-11-22,2196.0423926925188
2022-11-23,2211.8924340706515
2022-11-24,2210.9522309745413
2022-11-25,2195.1714758012222
2022-11-28,2177.4522913908037
2022-11-29,2185.3213699036728
2022-11-30,2174.5311270622001
2022-12-01,2187.2916367436467
2022-12-02,2180.4415131405056
2022-12-05,2208.2849692699759
2022-12-06,2196.2468592179594
2022-12-07,2192.8893875390330
2022-12-08,2184.4325874093614
2022-12-09,2177.8519682543774
2022-12-12,2173.1617167096815
2022-12-13,2174.3817833181982
2022-12-14,2159.8126446369081
2022-12-15,2126.837524276238
2022-12-16,2132.7517911534771
2022-12-19,2129.9825424341712
2022-12-20,2119.3737385723107
2022-12-21,2116.1322247660290
2022-12-22,2122.9192003070708
2022-12-23,2124.0240940538478
2022-12-26,2139.2140449367373
2022-12-27,2150.9245067002287
2022-12-28,2139.771.4843911
2022-12-29,2147.0638931049379
2022-12-30,2154.1251303033931
2023-01-03,2172.6821565366198
2023-01-04,2168.4212920393059
2023-01-05,2156.6715642115679
2023-01-06,2156.3916293962973
2023-01-09,2163.539881054653
2023-01-10,2159.5117646940119
2023-01-11,2186.9857105375422
2023-01-12,2185.9331883149997
2023-01-13,2199.9442459869844
2023-01-16,2224.961188552357
2023-01-17,2196.8452573052868
2023-01-18,2196.2632742039771
2023-01-19,2168.8341584436987
2023-01-20,2166.6920708774744
2023-01-23,2185.3128494476393
2023-01-24,2172.7528246484284
2023-01-25,2170.1545709599885
2023-01-26,2166.9219701664831
2023-01-27,2189.3522919322612
2023-01-30,2204.4175537783139
2023-01-31,2225.639954327711
2023-02-01,2230.1590401384423
2023-02-02,2243.5453746027482
2023-02-03,2248.347691128214
2023-02-06,2272.3750213112387
2023-02-07,2267.6991879928658
2023-02-08,2251.9751932817031
2023-02-09,2262.4531351577685
2023-02-10,2261.5818514500436
2023-02-13,2264.2724522594140
2023-02-14,2232.2342458079654
2023-02-15,2166.4669042223285
2023-02-16,2153.9658078583755
2023-02-17,2168.8832564856465
2023-02-20,2183.5739222276756
2023-02-21,2212.4253870271179
2023-02-22,2212.413670584743
2023-02-24,2208.0324210348876
2023-02-27,2241.135079239365
2023-02-28,2253.1632059616069
2023-03-01,2279.6540732871138
2023-03-02,2254.341797369082
2023-03-03,2272.223052637917
2023-03-06,2294.1232237490811
2023-03-07,2295.625709101293
2023-03-09,2290.1424376954167
2023-03-10,2276.2534662183725
2023-03-13,2269.4735446757127
2023-03-14,2290.3227184428002
2023-03-15,2262.0737789486217
2023-03-16,2258.2224176870376
2023-03-17,2322.7874134897135
2023-03-20,2397.166.7634911
2023-03-21,2398.154.0477311
2023-03-22,2393.881.0220711
2023-03-23,2388.3565314223866
2023-03-24,2391.5312807811
2023-03-27,2440.6893392273759
2023-03-28,2442.1952566427815
2023-03-29,2460.8756016938008
2023-03-30,2465.9339487661051
2023-03-31,2450.6771749173564
2023-04-03,2473.3240523111
2023-04-04,2480.4549017411
2023-04-05,2500.854997311
2023-04-06,2498.314110411
2023-04-07,2508.38
